site_datatype_id,site_id,datatype_id,site_metadata.site_id,site_metadata.site_name,site_metadata.site_common_name,site_metadata.description,site_metadata.elevation,site_metadata.lat,site_metadata.longi,site_metadata.db_site_code,site_metadata.objecttype_id,site_metadata.objecttype_name,site_metadata.basin_id,site_metadata.hydrologic_unit,site_metadata.river_mile,site_metadata.segment_no,site_metadata.state_id,site_metadata.state_code,site_metadata.usgs_id,site_metadata.nws_code,site_metadata.shef_code,site_metadata.scs_id,site_metadata.parent_objecttype_id,site_metadata.parent_site_id,datatype_metadata.datatype_id,datatype_metadata.datatype_name,datatype_metadata.datatype_common_name,datatype_metadata.physical_quantity_name,datatype_metadata.unit_id,datatype_metadata.unit_name,datatype_metadata.unit_common_name,datatype_metadata.allowable_intervals,datatype_metadata.agen_id,datatype_metadata.cmmnt,last_meas_date,last_meas_val
19008,949,47,949,STATELINE RESERVOIR,STATELINE,,9196.0,40.98291,-110.39038,UC,7,,1,140401070202.0,0.0,0,44,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19009,949,89,949,STATELINE RESERVOIR,STATELINE,,9196.0,40.98291,-110.39038,UC,7,,1,140401070202.0,0.0,0,44,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19011,949,25,949,STATELINE RESERVOIR,STATELINE,,9196.0,40.98291,-110.39038,UC,7,,1,140401070202.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19012,949,30,949,STATELINE RESERVOIR,STATELINE,,9196.0,40.98291,-110.39038,UC,7,,1,140401070202.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19013,936,47,936,BIG SANDY RESERVOIR,BIG SANDY,,6718.0,42.24993,-109.42803,UC,7,,1,140401040601.0,0.0,0,50,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19014,936,89,936,BIG SANDY RESERVOIR,BIG SANDY,,6718.0,42.24993,-109.42803,UC,7,,1,140401040601.0,0.0,0,50,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19016,936,25,936,BIG SANDY RESERVOIR,BIG SANDY,,6718.0,42.24993,-109.42803,UC,7,,1,140401040601.0,0.0,0,50,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19017,936,30,936,BIG SANDY RESERVOIR,BIG SANDY,,6718.0,42.24993,-109.42803,UC,7,,1,140401040601.0,0.0,0,50,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19039,956,89,956,HUNTINGTON NORTH RESERVOIR,HUNTINGTON NORTH,,6481.0,39.38458,-111.09082,UC,7,,7,140600090105.0,0.0,0,44,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19040,956,47,956,HUNTINGTON NORTH RESERVOIR,HUNTINGTON NORTH,,6481.0,39.38458,-111.09082,UC,7,,7,140600090105.0,0.0,0,44,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19042,956,25,956,HUNTINGTON NORTH RESERVOIR,HUNTINGTON NORTH,,6481.0,39.38458,-111.09082,UC,7,,7,140600090105.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19043,956,43,956,HUNTINGTON NORTH RESERVOIR,HUNTINGTON NORTH,,6481.0,39.38458,-111.09082,UC,7,,7,140600090105.0,0.0,0,44,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19044,956,30,956,HUNTINGTON NORTH RESERVOIR,HUNTINGTON NORTH,,6481.0,39.38458,-111.09082,UC,7,,7,140600090105.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19045,2696,17,2696,COCHITI LAKE,COCHITI,,5356.0,35.62823,-106.31716000000002,UC,7,,13,130202010209.0,0.0,0,31,,,,,,0,0,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
19046,2696,47,2696,COCHITI LAKE,COCHITI,,5356.0,35.62823,-106.31716000000002,UC,7,,13,130202010209.0,0.0,0,31,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19047,2696,49,2696,COCHITI LAKE,COCHITI,,5356.0,35.62823,-106.31716000000002,UC,7,,13,130202010209.0,0.0,0,31,,,,,,0,0,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
19048,2696,89,2696,COCHITI LAKE,COCHITI,,5356.0,35.62823,-106.31716000000002,UC,7,,13,130202010209.0,0.0,0,31,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19050,2696,43,2696,COCHITI LAKE,COCHITI,,5356.0,35.62823,-106.31716000000002,UC,7,,13,130202010209.0,0.0,0,31,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19051,2696,30,2696,COCHITI LAKE,COCHITI,,5356.0,35.62823,-106.31716000000002,UC,7,,13,130202010209.0,0.0,0,31,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19052,932,43,932,JOES VALLEY RESERVOIR,JOES VALLEY,,6978.0,39.2901,-111.27888,UC,7,,7,140600090203.0,0.0,0,44,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19053,2696,25,2696,COCHITI LAKE,COCHITI,,5356.0,35.62823,-106.31716000000002,UC,7,,13,130202010209.0,0.0,0,31,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19054,932,89,932,JOES VALLEY RESERVOIR,JOES VALLEY,,6978.0,39.2901,-111.27888,UC,7,,7,140600090203.0,0.0,0,44,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19056,932,25,932,JOES VALLEY RESERVOIR,JOES VALLEY,,6978.0,39.2901,-111.27888,UC,7,,7,140600090203.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19057,932,47,932,JOES VALLEY RESERVOIR,JOES VALLEY,,6978.0,39.2901,-111.27888,UC,7,,7,140600090203.0,0.0,0,44,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19058,2696,29,2696,COCHITI LAKE,COCHITI,,5356.0,35.62823,-106.31716000000002,UC,7,,13,130202010209.0,0.0,0,31,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
19061,959,25,959,NEWTON RESERVOIR,NEWTON,,4760.0,41.8998,-111.97562,UC,7,,2,160102020705.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19062,959,47,959,NEWTON RESERVOIR,NEWTON,,4760.0,41.8998,-111.97562,UC,7,,2,160102020705.0,0.0,0,44,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19063,959,89,959,NEWTON RESERVOIR,NEWTON,,4760.0,41.8998,-111.97562,UC,7,,2,160102020705.0,0.0,0,44,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19064,959,43,959,NEWTON RESERVOIR,NEWTON,,4760.0,41.8998,-111.97562,UC,7,,2,160102020705.0,0.0,0,44,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19065,959,30,959,NEWTON RESERVOIR,NEWTON,,4760.0,41.8998,-111.97562,UC,7,,2,160102020705.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19072,2696,42,2696,COCHITI LAKE,COCHITI,,5356.0,35.62823,-106.31716000000002,UC,7,,13,130202010209.0,0.0,0,31,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
19075,927,47,927,STEINAKER RESERVOIR,STEINAKER,,5513.0,40.51456,-109.53275,UC,7,,1,140600100901.0,0.0,0,44,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19076,927,89,927,STEINAKER RESERVOIR,STEINAKER,,5513.0,40.51456,-109.53275,UC,7,,1,140600100901.0,0.0,0,44,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19078,927,25,927,STEINAKER RESERVOIR,STEINAKER,,5513.0,40.51456,-109.53275,UC,7,,1,140600100901.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19079,927,43,927,STEINAKER RESERVOIR,STEINAKER,,5513.0,40.51456,-109.53275,UC,7,,1,140600100901.0,0.0,0,44,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19080,927,30,927,STEINAKER RESERVOIR,STEINAKER,,5513.0,40.51456,-109.53275,UC,7,,1,140600100901.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19087,952,47,952,CURRANT CREEK RESERVOIR,CURRANT CREEK,,7696.0,40.33841,-111.05821,UC,7,,6,140600040401.0,0.0,0,44,,,CRUU1,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19088,952,89,952,CURRANT CREEK RESERVOIR,CURRANT CREEK,,7696.0,40.33841,-111.05821,UC,7,,6,140600040401.0,0.0,0,44,,,CRUU1,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19089,952,25,952,CURRANT CREEK RESERVOIR,CURRANT CREEK,,7696.0,40.33841,-111.05821,UC,7,,6,140600040401.0,0.0,0,44,,,CRUU1,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19090,952,43,952,CURRANT CREEK RESERVOIR,CURRANT CREEK,,7696.0,40.33841,-111.05821,UC,7,,6,140600040401.0,0.0,0,44,,,CRUU1,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19091,952,30,952,CURRANT CREEK RESERVOIR,CURRANT CREEK,,7696.0,40.33841,-111.05821,UC,7,,6,140600040401.0,0.0,0,44,,,CRUU1,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19092,962,47,962,STRAWBERRY RESERVOIR (EXPANDED),STRAWBERRY RESERVOIR (EXPANDED),Represents the single reservoir that existed after the expansion,7448.0,40.13564,-111.02658999999998,UC,7,,6,140600040106.0,0.0,0,44,,,STIU1,,,7,962,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19093,962,89,962,STRAWBERRY RESERVOIR (EXPANDED),STRAWBERRY RESERVOIR (EXPANDED),Represents the single reservoir that existed after the expansion,7448.0,40.13564,-111.02658999999998,UC,7,,6,140600040106.0,0.0,0,44,,,STIU1,,,7,962,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19094,962,43,962,STRAWBERRY RESERVOIR (EXPANDED),STRAWBERRY RESERVOIR (EXPANDED),Represents the single reservoir that existed after the expansion,7448.0,40.13564,-111.02658999999998,UC,7,,6,140600040106.0,0.0,0,44,,,STIU1,,,7,962,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19095,962,30,962,STRAWBERRY RESERVOIR (EXPANDED),STRAWBERRY RESERVOIR (EXPANDED),Represents the single reservoir that existed after the expansion,7448.0,40.13564,-111.02658999999998,UC,7,,6,140600040106.0,0.0,0,44,,,STIU1,,,7,962,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19099,928,47,928,STARVATION RESERVOIR,STARVATION,,5723.0,40.19324,-110.44722,UC,7,,6,140600040806.0,0.0,0,44,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19100,928,89,928,STARVATION RESERVOIR,STARVATION,,5723.0,40.19324,-110.44722,UC,7,,6,140600040806.0,0.0,0,44,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19101,928,25,928,STARVATION RESERVOIR,STARVATION,,5723.0,40.19324,-110.44722,UC,7,,6,140600040806.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19102,928,43,928,STARVATION RESERVOIR,STARVATION,,5723.0,40.19324,-110.44722,UC,7,,6,140600040806.0,0.0,0,44,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19103,928,30,928,STARVATION RESERVOIR,STARVATION,,5723.0,40.19324,-110.44722,UC,7,,6,140600040806.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19105,963,47,963,UPPER STILLWATER RESERVOIR,UPPER STILLWATER,,8169.0,40.56565,-110.70044,UC,7,,6,140600030305.0,0.0,0,44,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19106,963,89,963,UPPER STILLWATER RESERVOIR,UPPER STILLWATER,,8169.0,40.56565,-110.70044,UC,7,,6,140600030305.0,0.0,0,44,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19107,963,25,963,UPPER STILLWATER RESERVOIR,UPPER STILLWATER,,8169.0,40.56565,-110.70044,UC,7,,6,140600030305.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19108,963,43,963,UPPER STILLWATER RESERVOIR,UPPER STILLWATER,,8169.0,40.56565,-110.70044,UC,7,,6,140600030305.0,0.0,0,44,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19109,963,30,963,UPPER STILLWATER RESERVOIR,UPPER STILLWATER,,8169.0,40.56565,-110.70044,UC,7,,6,140600030305.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19110,960,47,960,RED FLEET RESERVOIR,RED FLEET,,5604.0,40.57543,-109.42052,UC,7,,1,140600100205.0,0.0,0,44,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19111,960,89,960,RED FLEET RESERVOIR,RED FLEET,,5604.0,40.57543,-109.42052,UC,7,,1,140600100205.0,0.0,0,44,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19113,960,25,960,RED FLEET RESERVOIR,RED FLEET,,5604.0,40.57543,-109.42052,UC,7,,1,140600100205.0,0.0,0,44,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19114,960,43,960,RED FLEET RESERVOIR,RED FLEET,,5604.0,40.57543,-109.42052,UC,7,,1,140600100205.0,0.0,0,44,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19115,960,30,960,RED FLEET RESERVOIR,RED FLEET,,5604.0,40.57543,-109.42052,UC,7,,1,140600100205.0,0.0,0,44,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19126,2729,49,2729,ABIQUIU LAKE,ABIQUIU,,6216.0,36.2686,-106.4551,UC,7,,18,130201021006.0,0.0,0,31,,,ABIN5,,,0,0,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
19127,2729,17,2729,ABIQUIU LAKE,ABIQUIU,,6216.0,36.2686,-106.4551,UC,7,,18,130201021006.0,0.0,0,31,,,ABIN5,,,0,0,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
19133,935,89,935,JACKSON GULCH RESERVOIR,JACKSON GULCH,,7844.0,37.40186,-108.27342,UC,7,,16,140801070103.0,0.0,0,6,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
19134,935,43,935,JACKSON GULCH RESERVOIR,JACKSON GULCH,,7844.0,37.40186,-108.27342,UC,7,,16,140801070103.0,0.0,0,6,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19137,935,47,935,JACKSON GULCH RESERVOIR,JACKSON GULCH,,7844.0,37.40186,-108.27342,UC,7,,16,140801070103.0,0.0,0,6,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19138,935,30,935,JACKSON GULCH RESERVOIR,JACKSON GULCH,,7844.0,37.40186,-108.27342,UC,7,,16,140801070103.0,0.0,0,6,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19140,946,46,946,PINEVIEW RESERVOIR,PINEVIEW,,4916.0,41.25419,-111.84254,UC,7,,4,160201020306.0,0.0,0,44,,,,,,0,0,46,average spillway release,spillway release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
19164,2730,17,2730,SANTA ROSA RESERVOIR,SANTA ROSA ,,4738.0,35.0443,-104.6663,UC,7,,19,130600011108.0,0.0,0,31,,,SRLN5,,,0,0,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
19165,2730,49,2730,SANTA ROSA RESERVOIR,SANTA ROSA ,,4738.0,35.0443,-104.6663,UC,7,,19,130600011108.0,0.0,0,31,,,SRLN5,,,0,0,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
19166,2687,49,2687,NAMBE FALLS RESERVOIR,NAMBE FALLS,,6305.0,35.84669,-105.90345,UC,7,,18,130201011004.0,0.0,0,31,,,,,,0,0,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
19167,2687,17,2687,NAMBE FALLS RESERVOIR,NAMBE FALLS,,6305.0,35.84669,-105.90345,UC,7,,18,130201011004.0,0.0,0,31,,,,,,0,0,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
19171,2684,49,2684,AVALON RESERVOIR,AVALON,,3160.0,32.4908,-104.2522,UC,7,,19,130600111007.0,0.0,0,31,,,,,,0,0,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
19172,2684,17,2684,AVALON RESERVOIR,AVALON,,3160.0,32.4908,-104.2522,UC,7,,19,130600111007.0,0.0,0,31,,,,,,0,0,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
19175,2686,49,2686,HERON RESERVOIR,HERON,,7157.0,36.6973,-106.6992,UC,7,,18,130201020305.0,0.0,0,31,,,,,,0,0,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
19176,2686,17,2686,HERON RESERVOIR,HERON,,7157.0,36.6973,-106.6992,UC,7,,18,130201020305.0,0.0,0,31,,,,,,0,0,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
19547,2685,49,2685,EL VADO LAKE,EL VADO,,6900.0,36.5948,-106.7366,UC,7,,18,130201020406.0,0.0,0,31,,,,,,0,0,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
19548,2685,17,2685,EL VADO LAKE,EL VADO,,6900.0,36.5948,-106.7366,UC,7,,18,130201020406.0,0.0,0,31,,,,,,0,0,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
19570,2744,49,2744,JEMEZ CANYON RESERVOIR,JEMEZ CANYON ,,5123.0,35.39472,-106.54472,UC,7,,1143,130202020506.0,0.0,0,31,,8328950.0,BRNN5,,,0,0,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
19572,2744,17,2744,JEMEZ CANYON RESERVOIR,JEMEZ CANYON ,,5123.0,35.39472,-106.54472,UC,7,,1143,130202020506.0,0.0,0,31,,8328950.0,BRNN5,,,0,0,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
19609,2686,42,2686,HERON RESERVOIR,HERON,,7157.0,36.6973,-106.6992,UC,7,,18,130201020305.0,0.0,0,31,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
19626,2685,42,2685,EL VADO LAKE,EL VADO,,6900.0,36.5948,-106.7366,UC,7,,18,130201020406.0,0.0,0,31,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
19795,2687,30,2687,NAMBE FALLS RESERVOIR,NAMBE FALLS,,6305.0,35.84669,-105.90345,UC,7,,18,130201011004.0,0.0,0,31,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
19796,2687,1198,2687,NAMBE FALLS RESERVOIR,NAMBE FALLS,,6305.0,35.84669,-105.90345,UC,7,,18,130201011004.0,0.0,0,31,,,,,,0,0,1198,volume of bypass release,bypass release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19804,2687,47,2687,NAMBE FALLS RESERVOIR,NAMBE FALLS,,6305.0,35.84669,-105.90345,UC,7,,18,130201011004.0,0.0,0,31,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
19819,2686,1501,2686,HERON RESERVOIR,HERON,,7157.0,36.6973,-106.6992,UC,7,,18,130201020305.0,0.0,0,31,,,,,,0,0,1501,volume of water entering reservoir calculated to be SJC water,ave SJC inflow volume,account inflow,1,acre-feet,acre-feet,non-instant,0,,,
19829,2686,25,2686,HERON RESERVOIR,HERON,,7157.0,36.6973,-106.6992,UC,7,,18,130201020305.0,0.0,0,31,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
19832,2729,1501,2729,ABIQUIU LAKE,ABIQUIU,,6216.0,36.2686,-106.4551,UC,7,,18,130201021006.0,0.0,0,31,,,ABIN5,,,0,0,1501,volume of water entering reservoir calculated to be SJC water,ave SJC inflow volume,account inflow,1,acre-feet,acre-feet,non-instant,0,,,
19939,2686,43,2686,HERON RESERVOIR,HERON,,7157.0,36.6973,-106.6992,UC,7,,18,130201020305.0,0.0,0,31,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
19987,2685,43,2685,EL VADO LAKE,EL VADO,,6900.0,36.5948,-106.7366,UC,7,,18,130201020406.0,0.0,0,31,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
20054,2687,42,2687,NAMBE FALLS RESERVOIR,NAMBE FALLS,,6305.0,35.84669,-105.90345,UC,7,,18,130201011004.0,0.0,0,31,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
